"year","month","type","currency","V0","V1","V2","V3","page"
2020,"03","出口","万美元",NA,33061.9,30337.8,9,31
2020,"03","出口","万美元",NA,19840.5,19545.8,1.5,31
2020,"03","出口","万美元",NA,38427.2,34234.5,12.2,31
2020,"03","出口","万美元",NA,2982.5,2961.9,0.7,31
2020,"03","出口","万美元",NA,24154.2,26094.3,-7.4,31
2020,"03","出口","万美元",NA,107259.2,113982.2,-5.9,31
2020,"03","出口","万美元",NA,28951,25919.8,11.7,31
2020,"03","出口","万美元",NA,20117.5,20761.2,-3.1,31
2020,"03","出口","万美元",NA,33309.6,38511.7,-13.5,31
2020,"03","出口","万美元",NA,75064,80832.8,-7.1,31
2020,"03","出口","万美元",NA,102216.9,126051.1,-18.9,31
2020,"03","出口","万美元",NA,28800.7,30898.6,-6.8,31
2020,"03","出口","万美元",NA,191088.8,221177.5,-13.6,31
2020,"03","出口","万美元",NA,10127.8,11239.1,-9.9,31
2020,"03","出口","万美元",NA,401086.3,394130.8,1.8,31
2020,"03","出口","万美元",NA,47795.4,56158.8,-14.9,31
2020,"03","出口","万美元",NA,37186.6,34812.2,6.8,31
2020,"03","出口","万美元",NA,27548.7,19905.6,38.4,31
2020,"03","出口","万美元",NA,189862.6,223669.2,-15.1,31
2020,"03","出口","万美元",NA,30159,40369.9,-25.3,31
2020,"03","出口","万美元",NA,8786.1,11369.1,-22.7,31
2020,"03","出口","万美元",NA,2447.7,2791,-12.3,31
2020,"03","出口","万美元",NA,14070.4,17992.7,-21.8,31
2020,"03","出口","万美元",NA,7228.8,8917.2,-18.9,31
2020,"03","出口","万美元",NA,95538.7,85856,11.3,31
2020,"03","出口","万美元",NA,186.2,193.8,-3.9,31
2020,"03","出口","万美元",NA,15353.9,10344.3,48.4,31
2020,"03","出口","万美元",NA,8645.5,6397.3,35.1,31
2020,"03","出口","万美元",NA,254,706.9,-64.1,31
2020,"03","出口","万美元",NA,2808.1,2514.8,11.7,31
2020,"03","出口","万美元",NA,18565.2,22911.9,-19,31
2020,"03","进口","万美元",NA,432933,513837.3,-15.7,32
2020,"03","进口","万美元",NA,281633.8,148330,89.9,32
2020,"03","进口","万美元",NA,91937,51879,77.2,32
2020,"03","进口","万美元",NA,338.8,1054.6,-67.9,32
2020,"03","进口","万美元",NA,36766.6,31300.8,17.5,32
2020,"03","进口","万美元",NA,137137.5,113869.4,20.4,32
2020,"03","进口","万美元",NA,13555.2,11137.4,21.7,32
2020,"03","进口","万美元",NA,45632,34853.3,30.9,32
2020,"03","进口","万美元",NA,581205.7,541696.1,7.3,32
2020,"03","进口","万美元",NA,322219.3,332535.1,-3.1,32
2020,"03","进口","万美元",NA,164730.1,172436.2,-4.5,32
2020,"03","进口","万美元",NA,104689,87313.4,19.9,32
2020,"03","进口","万美元",NA,225228.1,185018.9,21.7,32
2020,"03","进口","万美元",NA,2592.5,4680.9,-44.6,32
2020,"03","进口","万美元",NA,375744.4,348093.7,7.9,32
2020,"03","进口","万美元",NA,23540.1,27917.5,-15.7,32
2020,"03","进口","万美元",NA,10555.1,9347.4,12.9,32
2020,"03","进口","万美元",NA,81801.8,34377.5,138,32
2020,"03","进口","万美元",NA,547284.7,536968.6,1.9,32
2020,"03","进口","万美元",NA,93096.8,105516.8,-11.8,32
2020,"03","进口","万美元",NA,12276.2,6184.2,98.5,32
2020,"03","进口","万美元",NA,32231.6,20977.3,53.7,32
2020,"03","进口","万美元",NA,21416.2,15715.7,36.3,32
2020,"03","进口","万美元",NA,169.4,162.3,4.4,32
2020,"03","进口","万美元",NA,32548.2,33547.4,-3,32
2020,"03","进口","万美元",NA,17.2,8.1,113.2,32
2020,"03","进口","万美元",NA,13313.6,16568.1,-19.6,32
2020,"03","进口","万美元",NA,2191.3,1411.2,55.3,32
2020,"03","进口","万美元",NA,63.6,115.8,-45.1,32
2020,"03","进口","万美元",NA,171.8,1084.5,-84.2,32
2020,"03","进口","万美元",NA,20202.4,16639.9,21.4,32
