"year","month","type","currency","V0","V1","V2","V3","page"
2008,"03","出口","万美元",NA,43841.8,54281.2,-19.2,28
2008,"03","出口","万美元",NA,21815.5,17504.4,24.6,28
2008,"03","出口","万美元",NA,24222.6,22663.1,6.9,28
2008,"03","出口","万美元",NA,2280.5,1409.2,61.8,28
2008,"03","出口","万美元",NA,6982.9,14023,-50.2,28
2008,"03","出口","万美元",NA,73946,73837.2,0.1,28
2008,"03","出口","万美元",NA,27510.5,22657.3,21.4,28
2008,"03","出口","万美元",NA,24199.5,17782.6,36.1,28
2008,"03","出口","万美元",NA,28076.1,27935.7,0.5,28
2008,"03","出口","万美元",NA,44917.7,35906.9,25.1,28
2008,"03","出口","万美元",NA,74299.6,67899.1,9.4,28
2008,"03","出口","万美元",NA,12033.6,8678.4,38.7,28
2008,"03","出口","万美元",NA,73364.3,73476.3,-0.2,28
2008,"03","出口","万美元",NA,5369,2872,86.9,28
2008,"03","出口","万美元",NA,219104.3,201370.1,8.8,28
2008,"03","出口","万美元",NA,10519.9,10750.5,-2.1,28
2008,"03","出口","万美元",NA,13915.2,9745.4,42.8,28
2008,"03","出口","万美元",NA,8978.1,7684.5,16.8,28
2008,"03","出口","万美元",NA,97762.9,91903.3,6.4,28
2008,"03","出口","万美元",NA,18678.8,8248.2,126.5,28
2008,"03","出口","万美元",NA,8483.8,6939.8,22.2,28
2008,"03","出口","万美元",NA,3687.2,3021.2,22,28
2008,"03","出口","万美元",NA,15160.8,11552.7,31.2,28
2008,"03","出口","万美元",NA,959,1056,-9.2,28
2008,"03","出口","万美元",NA,14435.9,10451.3,38.1,28
2008,"03","出口","万美元",NA,692.7,1231.2,-43.7,28
2008,"03","出口","万美元",NA,24482.8,18994,28.9,28
2008,"03","出口","万美元",NA,6338.3,5749.4,10.2,28
2008,"03","出口","万美元",NA,161.4,154,4.8,28
2008,"03","出口","万美元",NA,1045.6,914.3,14.4,28
2008,"03","出口","万美元",NA,18969.2,14511.1,30.7,28
2008,"03","进口","万美元",NA,199338.9,83543.8,138.6,29
2008,"03","进口","万美元",NA,74577.2,42105.9,77.1,29
2008,"03","进口","万美元",NA,37478.2,18820.2,99.1,29
2008,"03","进口","万美元",NA,187.8,48,291.2,29
2008,"03","进口","万美元",NA,2588.2,1722.6,50.2,29
2008,"03","进口","万美元",NA,47598.3,37093.2,28.3,29
2008,"03","进口","万美元",NA,7947,5712.5,39.1,29
2008,"03","进口","万美元",NA,3479.8,2972.8,17.1,29
2008,"03","进口","万美元",NA,171211.2,88014.1,94.5,29
2008,"03","进口","万美元",NA,126591.3,112503.1,12.5,29
2008,"03","进口","万美元",NA,88257.1,49454.1,78.5,29
2008,"03","进口","万美元",NA,11095.4,7291.4,52.2,29
2008,"03","进口","万美元",NA,55541.2,28887.9,92.3,29
2008,"03","进口","万美元",NA,203.2,541.4,-62.5,29
2008,"03","进口","万美元",NA,197280.7,139295,41.6,29
2008,"03","进口","万美元",NA,18719,9823.8,90.5,29
2008,"03","进口","万美元",NA,4250,1476.3,187.9,29
2008,"03","进口","万美元",NA,3040.4,7447.5,-59.2,29
2008,"03","进口","万美元",NA,183815.6,131807.2,39.5,29
2008,"03","进口","万美元",NA,33978.4,23292.6,45.9,29
2008,"03","进口","万美元",NA,1246.4,1130.7,10.2,29
2008,"03","进口","万美元",NA,11654.7,3513.7,231.7,29
2008,"03","进口","万美元",NA,5195.9,3103,67.4,29
2008,"03","进口","万美元",NA,35.8,7.9,352,29
2008,"03","进口","万美元",NA,7117.4,1674,325.2,29
2008,"03","进口","万美元",NA,12.5,28.4,-55.9,29
2008,"03","进口","万美元",NA,582.6,853,-31.7,29
2008,"03","进口","万美元",NA,229.2,113.2,102.4,29
2008,"03","进口","万美元",NA,0,0.2,0,29
2008,"03","进口","万美元",NA,30.8,0.1,21837.3,29
2008,"03","进口","万美元",NA,5089.3,3587.9,41.8,29
